timediff_mean,distance_mean,speed_mean,acc_mean,bearing_mean,timediff_min,distance_min,speed_min,acc_min,bearing_min,timediff_max,distance_max,speed_max,acc_max,bearing_max,timediff_median,distance_median,speed_median,acc_median,bearing_median,timediff_std,distance_std,speed_std,acc_std,bearing_std,class
2910003.71429,510.897142857,0.01,0.0,190.217142857,7934.0,85.53,0.0,0.0,6.67,19894571.0,933.36,0.02,0.0,357.59,47621.0,583.74,0.01,-0.0,193.87,7489888.86129,359.347402974,0.01,0.0,160.545418259,DEER
8837.2,311.49,0.0586666666667,0.0,169.016666667,772.0,59.0,0.0,-0.0,6.01,25161.0,1359.17,0.33,-0.0,359.63,5007.0,212.63,0.02,0.0,179.63,6342.09227756,339.054142094,0.0863437206474,0.0,115.514721119,DEER
9378.84126984,320.239365079,0.047619047619,0.0,159.176190476,1351.0,0.0,0.0,-0.0,0.0,24968.0,2457.58,0.89,-0.0,359.63,9100.0,171.43,0.03,-0.0,175.99,5789.70188158,423.541135931,0.113090233538,0.0,119.180578541,DEER
7234.34939759,223.120361446,0.0489156626506,0.0,203.732168675,1287.0,0.0,0.0,0.0,0.0,98829.0,1912.29,0.52,0.0,359.63,5161.0,151.96,0.03,-0.0,184.43,12023.4293974,306.987097427,0.0686278768679,0.0,116.874818284,DEER
5848.30097087,270.281165049,0.0729126213592,0.0,182.22184466,1247.0,0.0,0.0,0.0,0.0,33460.0,1871.88,0.42,0.0,359.63,5149.0,169.98,0.03,-0.0,179.63,5251.75996053,315.359059099,0.0905282002208,0.0,115.500793111,DEER
33168.7105263,234.210526316,0.06,0.0,209.390263158,1221.0,14.38,0.0,0.0,2.59,1065508.0,993.3,0.26,0.0,359.63,5156.0,173.37,0.04,-0.0,183.89,172050.981025,215.651645483,0.0583558515096,0.0,113.00795833,DEER
15507.8611111,321.957777778,0.0277777777778,0.0,177.840555556,1593.0,0.0,0.0,0.0,0.0,76142.0,976.85,0.09,0.0,359.63,12391.0,218.145,0.025,0.0,170.5,14906.8216276,267.007052482,0.0211269781642,0.0,115.943408978,DEER
22813.6666667,447.281851852,0.0355555555556,0.0,201.720740741,5970.0,0.0,0.0,-0.0,0.0,69764.0,1320.02,0.2,-0.0,359.63,18918.0,349.82,0.02,-0.0,184.43,19079.8869997,376.493262653,0.0479048201632,0.0,124.389251388,DEER
24550.0416667,337.84125,0.0270833333333,0.0,207.857083333,3933.0,44.19,0.0,-0.0,1.56,82237.0,900.85,0.1,-0.0,359.63,19482.5,302.67,0.01,0.0,181.06,20377.4442278,221.103783861,0.0282040957042,0.0,111.152179719,DEER
22384.0,385.292962963,0.0337037037037,0.0,200.501111111,5997.0,44.19,0.0,0.0,9.13,67087.0,2542.66,0.42,0.0,355.75,12525.0,173.94,0.01,-0.0,183.48,18824.4500032,557.928842091,0.0793797178197,0.0,123.74336838,DEER
30463.75,506.215,0.0175,0.0,190.223,6018.0,42.52,0.0,-0.0,2.84,96033.0,2102.7,0.04,-0.0,359.63,24336.0,294.32,0.02,0.0,185.295,25577.0646394,494.17685388,0.0125131509768,0.0,115.875976262,DEER
20949.8571429,414.955428571,0.0431428571429,0.0,180.171142857,2123.0,14.38,0.0,-0.0,6.01,170644.0,1318.26,0.2,-0.0,359.62,11957.0,355.18,0.02,-0.0,178.55,30406.8716751,336.944147539,0.0505715235246,0.0,119.244341999,DEER
14853.8823529,613.124705882,0.055,0.0,160.828823529,3185.0,0.0,0.0,-0.0,0.0,63264.0,1888.03,0.21,-0.0,359.63,7849.5,499.315,0.04,-0.0,181.555,14273.4798517,516.417197019,0.0520052444908,0.0,119.361957743,DEER
16851.1714286,453.479428571,0.0397142857143,0.0,197.49,2506.0,0.0,0.0,-0.0,0.0,116296.0,1530.18,0.39,-0.0,359.62,13962.0,226.3,0.03,-0.0,184.43,20030.3089335,477.031716105,0.0654165707684,0.0,114.13052386,DEER
13677.0930233,353.902093023,0.0739534883721,0.0,184.218372093,587.0,28.76,0.0,0.0,7.43,43085.0,1681.12,1.94,0.0,359.62,8225.0,255.35,0.02,0.0,179.62,9754.03160069,354.65934697,0.292551497582,0.0,113.199971351,DEER
19631.0322581,513.938064516,0.0351612903226,0.0,164.244516129,6709.0,0.0,0.0,0.0,0.0,52481.0,2622.51,0.2,0.0,359.62,15854.0,299.16,0.02,0.0,166.8,13590.554319,630.66690249,0.0438079876843,0.0,122.668128837,DEER
22414.8518519,311.754074074,0.0292592592593,0.0,218.751851852,6816.0,44.19,0.0,-0.0,1.56,213825.0,1019.84,0.07,-0.0,359.63,7541.0,297.68,0.03,0.0,179.63,42427.889725,201.269265055,0.0211088617785,0.0,115.659618711,DEER
15001.95,383.02725,0.091,-0.00025,195.99,348.0,0.0,0.0,-0.01,0.0,130399.0,2523.74,1.98,0.0,356.4,7483.5,236.935,0.025,0.0,182.82,23849.2683766,472.201507241,0.310869747644,0.00158113883008,113.992279136,DEER
12927.4255319,295.743404255,0.0353191489362,0.0,207.295744681,516.0,0.0,0.0,0.0,0.0,45409.0,1152.36,0.17,0.0,359.63,7740.0,171.05,0.01,0.0,186.46,10048.9070761,307.392088009,0.0461496179187,0.0,112.310730018,DEER
40841.8125,600.30875,0.025,0.0,161.875625,6810.0,14.37,0.0,-0.0,11.91,342259.0,2704.85,0.1,-0.0,337.15,8426.0,262.695,0.01,-0.0,186.78,87209.6066659,837.058240545,0.0275680975042,0.0,93.0637781287,DEER
11986.0,433.324,0.026,0.0,81.398,-0.0,0.0,0.0,-0.0,0.0,29851.0,1154.08,0.04,-0.0,354.78,7722.0,223.05,0.03,-0.0,14.54,11347.4287176,462.465765036,0.0167332005307,0.0,153.076150069,DEER
1719.15384615,129.724679487,0.221730769231,-0.00269230769231,210.048782051,34.0,0.0,0.0,-0.35,0.0,6089.0,736.31,16.01,0.04,359.63,1630.0,85.45,0.05,0.0,179.62,732.208212533,141.015649895,1.31554633001,0.0295197288616,119.643691196,DEER
3415.01851852,160.765601852,0.0775925925926,0.000231481481481,214.165601852,112.0,0.0,0.0,0.0,0.0,169292.0,1318.43,0.91,0.05,359.63,1987.5,108.47,0.04,0.0,186.02,11476.5081502,178.126828377,0.114922585635,0.0034020690872,116.25009568,DEER
5729.87912088,213.623296703,0.217032967033,-0.00142857142857,189.435934066,76.0,0.0,0.0,-0.1,0.0,65777.0,821.08,7.66,0.01,359.63,3458.0,151.14,0.04,0.0,179.63,8505.2059193,183.014784479,0.937032543613,0.0109108945118,121.097348553,DEER
110088.461538,467.348461538,0.0423076923077,0.0,132.730769231,2049.0,44.15,0.0,-0.0,0.03,1169455.0,4079.81,0.15,-0.0,340.64,7050.0,146.46,0.01,-0.0,160.64,319554.052471,1088.77526237,0.0529392491689,0.0,124.249739669,DEER
62502.8333333,1428.02,0.0366666666667,0.0,125.215,9900.0,182.01,0.0,0.0,6.8,180209.0,5932.49,0.15,0.0,349.95,51682.0,581.63,0.02,0.0,99.69,62510.4313676,2228.41868478,0.0560951572479,0.0,138.815092515,DEER
39400.2,274.762666667,0.0226666666667,0.0,217.000666667,2058.0,44.16,0.0,-0.0,4.43,351727.0,1067.41,0.1,-0.0,359.62,8863.0,171.29,0.01,0.0,182.38,88527.0211898,284.84770995,0.0249189161272,0.0,122.91708811,DEER
15643.2894737,229.070263158,0.0365789473684,0.0,216.107368421,3514.0,0.0,0.0,-0.0,0.0,165602.0,1025.36,0.14,-0.0,359.62,3878.5,179.39,0.02,0.0,201.43,32630.8937167,207.976887067,0.0373642635878,0.0,112.306056747,DEER
11623.4901961,334.452352941,0.053137254902,0.0,215.069215686,2831.0,14.38,0.0,0.0,18.0,45228.0,1360.23,0.31,0.0,359.62,7443.0,254.9,0.03,0.0,180.23,11211.4112196,320.531776238,0.0675718934492,0.0,105.5851302,DEER
7194.82142857,448.440714286,0.0927380952381,0.0,213.335833333,1838.0,0.0,0.0,-0.0,0.0,35328.0,3709.65,0.95,-0.0,359.62,4121.5,279.955,0.04,0.0,189.62,5879.97857991,527.007227288,0.138992512501,0.0,115.122020746,DEER
146151.117647,325.084117647,0.0494117647059,0.0,200.314705882,1576.0,44.15,0.0,-0.0,13.68,2379712.0,1654.74,0.19,-0.0,357.03,3967.0,220.75,0.03,0.0,198.0,575616.281104,396.198859982,0.0482792124308,0.0,121.534650981,DEER
371279.803571,248.998571429,0.143928571429,-0.00142857142857,170.986428571,77.0,0.0,0.0,-0.08,0.0,20291157.0,980.44,5.85,-0.0,359.62,4820.5,199.51,0.02,-0.0,175.325,2710317.00397,214.060522193,0.777660076644,0.0106904496765,108.630508965,DEER
7518.04878049,190.446097561,0.0321951219512,0.0,208.259268293,3862.0,0.0,0.0,0.0,0.0,21190.0,692.7,0.16,0.0,359.62,4682.0,169.8,0.02,0.0,189.14,4224.25117596,150.536795915,0.0302912689666,0.0,117.295184628,DEER
5859.18446602,233.323009709,0.12854368932,-0.000679611650485,215.45,101.0,14.37,0.0,-0.07,1.11,26350.0,830.5,7.47,0.0,359.63,4345.0,208.17,0.04,0.0,183.48,4246.74505287,184.499311768,0.737403244257,0.00689730494715,112.681164832,DEER
7077.87209302,249.090813953,0.073023255814,-0.000116279069767,192.455232558,190.0,0.0,0.0,-0.01,0.0,25914.0,1190.08,1.4,0.0,359.62,4925.0,173.49,0.03,-0.0,179.625,4622.70347892,219.352343938,0.202606949346,0.00107832773203,114.28712818,DEER
8652.02816901,275.928732394,0.0440845070423,0.0,189.988309859,1566.0,14.38,0.0,-0.0,5.38,42151.0,1267.42,0.26,-0.0,359.62,5208.0,215.81,0.03,0.0,182.04,6720.96955372,226.701233313,0.0452162254313,0.0,109.915758314,DEER
7824.16883117,249.665584416,0.0466233766234,0.0,194.157922078,816.0,14.38,0.0,-0.0,2.04,28502.0,975.94,0.53,-0.0,359.63,5285.0,182.16,0.03,-0.0,182.84,4963.58419789,206.054220416,0.0807466862545,0.0,107.874447749,DEER
9977.19354839,309.894677419,0.0866129032258,0.0,195.797096774,283.0,0.0,0.0,-0.0,0.0,66933.0,933.89,1.63,-0.0,359.62,5774.0,264.78,0.03,0.0,179.625,9851.07791695,231.757497452,0.251376170007,0.0,121.273474272,DEER
8479.24285714,274.622571429,0.0572857142857,0.0,203.829285714,166.0,14.38,0.0,0.0,2.84,35605.0,1098.02,0.83,0.0,359.63,5320.0,225.265,0.035,-0.0,188.235,6768.0212518,188.948873935,0.104436672838,0.0,115.666341018,DEER
9405.23809524,235.513015873,0.0361904761905,0.0,177.532063492,1808.0,0.0,0.0,-0.0,0.0,28613.0,678.92,0.22,-0.0,359.62,5912.0,186.93,0.02,-0.0,175.99,6085.14270438,167.823938771,0.0396121751986,0.0,119.49124896,DEER
55474.0,445.860384615,0.0538461538462,0.0,214.475,421.0,14.37,0.0,0.0,10.16,1030526.0,1493.82,0.43,0.0,356.85,11602.0,429.545,0.025,0.0,182.435,199787.551928,327.42897038,0.0847149065077,0.0,112.467553019,DEER
27988.8571429,223.923571429,0.0242857142857,0.0,205.285714286,5086.0,44.15,0.0,-0.0,2.84,107370.0,1018.36,0.11,-0.0,359.63,8322.0,172.05,0.01,0.0,181.61,31860.1164995,243.908152499,0.0303097561633,0.0,133.904746323,DEER
34213.2105263,317.545263158,0.0278947368421,0.0,194.927894737,137.0,28.76,0.0,-0.0,3.9,217307.0,690.02,0.21,-0.0,351.87,14925.0,381.86,0.01,0.0,177.47,49000.079292,205.896397421,0.0483711285983,0.0,105.221940128,DEER
36453.5,554.519,0.051,0.0,234.3145,6790.0,45.54,0.0,-0.0,3.03,410660.0,1702.23,0.24,-0.0,359.62,13657.0,558.39,0.035,0.0,198.0,89291.608452,444.58295876,0.0584807660689,0.0,99.4251511373,DEER
234714.5,859.425,0.005,0.0,183.655,63709.0,330.33,0.0,-0.0,22.66,405720.0,1388.52,0.01,-0.0,344.65,234714.5,859.425,0.005,-0.0,183.655,241838.29734,748.253324784,0.00707106781187,0.0,227.681312474,DEER
85668.7142857,703.282857143,0.0142857142857,0.0,220.867142857,6875.0,172.51,0.0,-0.0,102.88,157176.0,1236.76,0.03,-0.0,350.94,84431.0,597.95,0.01,-0.0,178.24,56594.6244376,387.780306605,0.0113389341903,0.0,94.4696471032,DEER
61869.2,489.434,0.032,0.0,226.42,7546.0,233.28,0.0,0.0,39.39,378814.0,809.54,0.1,0.0,359.63,24228.5,414.905,0.025,0.0,202.35,114161.493338,199.002161585,0.0315524255099,0.0,116.219378667,DEER
62401.8888889,521.104444444,0.03,0.0,230.197777778,7370.0,128.98,0.0,-0.0,142.93,304811.0,989.89,0.12,-0.0,358.33,28965.0,422.96,0.01,0.0,187.27,93910.5826524,303.318051396,0.0415331193146,0.0,87.6454587782,DEER
26607.9615385,327.156153846,0.0192307692308,0.0,164.278846154,5210.0,0.0,0.0,-0.0,0.0,170366.0,900.04,0.09,-0.0,349.95,19737.5,239.38,0.015,0.0,161.46,32079.1404804,254.408240733,0.0218948536278,0.0,102.454373585,DEER
23073.2777778,296.352777778,0.0133333333333,0.0,187.3,-0.0,0.0,0.0,-0.0,0.0,111394.0,1273.41,0.04,-0.0,358.33,17300.0,204.895,0.01,-0.0,188.71,24579.763546,312.358607765,0.0108465228909,0.0,119.208047251,DEER
7413.42857143,155.727936508,0.0577777777778,0.0,201.666349206,867.0,0.0,0.0,-0.0,0.0,172190.0,1196.55,0.48,-0.0,359.63,2206.0,127.54,0.04,0.0,179.63,23047.5813508,171.087208004,0.0744971193304,0.0,112.283607747,DEER
2710.2816092,137.89183908,0.0751724137931,-5.74712643678e-05,220.916724138,179.0,0.0,0.0,-0.01,0.0,15122.0,806.26,1.91,-0.0,359.63,2158.0,88.33,0.04,0.0,189.135,2002.00495054,140.369004401,0.163646044575,0.000758098043579,113.097139853,DEER
3749.35185185,178.829444444,0.106049382716,-0.000308641975309,206.954567901,87.0,0.0,0.0,-0.03,0.0,42088.0,1086.93,5.24,0.0,359.63,2136.0,127.44,0.04,0.0,179.63,4383.92660924,184.791762102,0.426435985489,0.00282465619436,116.352111871,DEER
24015.2333333,139.529,0.0423333333333,0.0,194.47,522.0,0.0,0.0,0.0,0.0,594336.0,1183.4,0.24,0.0,359.63,2533.5,84.95,0.02,-0.0,179.63,107782.863508,223.141541556,0.0578752125688,0.0,122.831981178,DEER
2819.64534884,123.899127907,0.0568604651163,0.0,214.230348837,245.0,0.0,0.0,-0.0,0.0,12148.0,594.75,0.39,-0.0,359.64,2079.0,85.475,0.03,0.0,187.06,1905.19186516,114.303417839,0.0675080524182,0.0,117.482381642,DEER
7513.80487805,158.191829268,0.0359756097561,0.0,179.700487805,989.0,0.0,0.0,-0.0,0.0,32963.0,512.85,0.18,-0.0,359.63,4573.5,103.665,0.02,0.0,179.63,6608.81014755,128.636375202,0.0377731943657,0.0,123.53206787,DEER
7055.83333333,150.192058824,0.0528431372549,-9.80392156863e-05,199.850588235,153.0,0.0,0.0,-0.01,0.0,137333.0,1024.19,1.11,-0.0,359.63,3872.0,93.335,0.02,0.0,182.44,13809.9369885,160.831857217,0.135232674086,0.000990147542977,119.141538664,DEER
732018.4,230.728,0.01,0.0,254.886,3707.0,84.96,0.0,0.0,174.78,3573668.0,678.88,0.03,0.0,359.63,19613.0,128.96,0.0,0.0,198.0,1588685.03528,252.819208764,0.0141421356237,0.0,94.3277010215,DEER
91182.75,742.625,0.0075,0.0,177.695,-0.0,0.0,0.0,-0.0,0.0,248416.0,1188.33,0.02,-0.0,357.21,58157.5,891.085,0.005,-0.0,176.785,110477.298034,524.903972837,0.00957427107756,0.0,145.839063011,DEER
5892.76470588,157.276029412,0.0827941176471,0.0,209.169264706,396.0,0.0,0.0,0.0,0.0,179124.0,898.72,2.17,0.0,359.63,2212.0,127.545,0.04,0.0,177.21,21436.7675255,163.859815051,0.2612247022,0.0,112.191037252,DEER
3558.7238806,159.417985075,0.0729104477612,0.0,207.433134328,569.0,0.0,0.0,-0.0,0.0,28258.0,896.92,0.74,-0.0,359.63,2251.5,95.655,0.04,0.0,192.14,3532.27242325,158.124256735,0.110656446098,0.0,117.081734663,DEER
3763.2625,208.3516875,0.13675,-0.0004375,200.230375,91.0,0.0,0.0,-0.06,0.0,29563.0,1400.93,5.66,0.0,359.63,2254.0,128.965,0.04,0.0,180.705,3697.7977187,209.137395906,0.507098727564,0.00480393902841,113.252906103,DEER
21702.1935484,207.327096774,0.0638709677419,0.000322580645161,196.710322581,1802.0,14.36,0.0,0.0,25.92,544581.0,1460.85,0.25,0.01,349.97,2153.0,132.49,0.04,-0.0,165.24,97109.1289987,267.799136608,0.0701273802617,0.00179605302027,97.9805592106,DEER
6332.12790698,344.348372093,0.22476744186,-0.00104651162791,213.901162791,90.0,14.36,0.0,-0.07,1.12,74717.0,1460.72,6.13,0.0,359.63,3139.0,232.73,0.065,-0.0,182.63,9054.02894237,301.226220278,0.763149398286,0.00767410769175,110.47763804,DEER
5902.08910891,270.068217822,0.0790099009901,0.0,216.354851485,229.0,0.0,0.0,0.0,0.0,47449.0,1358.0,0.94,0.0,359.63,3817.0,173.78,0.04,-0.0,198.0,5902.41748964,248.854301749,0.133884315366,0.0,114.130792038,DEER
7793.0,315.680779221,0.0592207792208,0.0,199.868311688,2490.0,0.0,0.0,0.0,0.0,34417.0,1269.56,0.51,0.0,359.63,4308.0,214.63,0.04,-0.0,179.63,6563.49743097,265.733597884,0.0743527551213,0.0,108.625068971,DEER
7956.03947368,357.023289474,0.0565789473684,0.0,194.899078947,992.0,0.0,0.0,0.0,0.0,26155.0,1400.36,0.49,0.0,359.63,5985.5,255.895,0.04,-0.0,178.75,5831.11759772,303.250627688,0.0656770407693,0.0,115.324507476,DEER
8234.75675676,313.635,0.0764864864865,-0.000135135135135,179.81527027,388.0,0.0,0.0,-0.01,0.0,39999.0,2588.95,2.08,-0.0,359.63,4031.5,211.085,0.03,0.0,177.725,8110.94928115,385.493932036,0.241680375547,0.00116247638744,109.882224088,DEER
142461.333333,517.794444444,0.0916666666667,0.0,231.585,3657.0,84.95,0.0,0.0,18.0,2451546.0,2105.57,0.5,0.0,359.63,4696.0,298.355,0.035,-0.0,195.975,576285.186861,517.78728366,0.120501403458,0.0,101.609048766,DEER
376721.963636,307.662181818,0.0541818181818,0.0,161.439818182,612.0,0.0,0.0,0.0,0.0,20298817.0,1667.34,0.37,0.0,359.63,4412.0,158.31,0.02,0.0,163.88,2736050.2009,395.158465638,0.0821175965509,0.0,113.564600746,DEER
4707.203125,178.544375,0.04671875,0.0,209.00859375,1241.0,0.0,0.0,-0.0,0.0,13617.0,512.88,0.41,-0.0,359.63,4308.0,172.25,0.04,0.0,183.96,1877.41823046,116.040042635,0.0559209955034,0.0,110.146692719,DEER
5294.23684211,185.904473684,0.0577192982456,-8.77192982456e-05,201.355964912,319.0,0.0,0.0,-0.01,0.0,16828.0,1129.51,1.9,-0.0,359.63,4310.0,134.55,0.03,-0.0,183.96,2670.31101666,170.23804137,0.182101960585,0.000936585811582,121.875878494,DEER
6347.73684211,218.537684211,0.0758947368421,-0.000105263157895,189.797368421,221.0,0.0,0.0,-0.01,0.0,27718.0,1147.39,2.11,0.0,359.63,4926.0,157.94,0.03,-0.0,179.63,3670.97375977,193.135339398,0.254405835679,0.00102597835209,109.698740583,DEER
6811.89010989,237.87043956,0.0549450549451,0.0,193.523186813,679.0,0.0,0.0,0.0,0.0,37694.0,1072.55,0.7,0.0,359.63,5038.0,169.96,0.03,0.0,177.21,4956.29803258,221.211831253,0.104311218384,0.0,112.391227197,DEER
9537.79032258,262.863225806,0.0377419354839,0.0,182.920806452,592.0,0.0,0.0,-0.0,0.0,30812.0,1042.6,0.3,-0.0,359.63,8526.0,175.09,0.02,0.0,173.98,6434.7686958,249.94668714,0.0497673062358,0.0,113.6581133,DEER
11244.2857143,298.653571429,0.0398214285714,0.0,220.490357143,1729.0,0.0,0.0,0.0,0.0,61411.0,1145.96,0.21,0.0,359.63,5718.5,197.78,0.02,0.0,195.06,11172.133542,292.511726848,0.0467290476696,0.0,104.681997462,DEER
9710.56666667,325.595,0.0456666666667,0.0,222.243833333,1005.0,14.36,0.0,-0.0,1.24,37925.0,1193.73,0.37,-0.0,359.63,6645.5,284.705,0.03,0.0,184.75,7215.81441042,256.204484927,0.0551228725072,0.0,110.079555301,DEER
9427.96875,244.20078125,0.03234375,0.0,188.43265625,1061.0,28.72,0.0,-0.0,6.02,28275.0,875.52,0.21,-0.0,359.63,5861.0,179.355,0.02,-0.0,174.47,6157.42011005,201.823605698,0.0318100606777,0.0,104.506248697,DEER
48063.3333333,201.007666667,0.0206666666667,0.0,196.426,1691.0,14.37,0.0,-0.0,0.92,1030007.0,638.07,0.07,-0.0,359.63,6726.5,129.09,0.01,0.0,181.555,186682.749118,163.53043816,0.0183703909694,0.0,123.614227325,DEER
17055.6956522,403.388695652,0.0295652173913,0.0,175.566086957,726.0,28.72,0.0,0.0,2.84,38668.0,2053.25,0.1,0.0,359.63,15203.0,255.08,0.02,-0.0,177.94,10541.2348269,459.388949874,0.0280386520344,0.0,110.922801236,DEER
20283.0,435.959032258,0.0874193548387,0.0,181.142258065,522.0,14.36,0.0,-0.0,0.92,131440.0,1232.04,1.56,-0.0,359.63,13587.0,341.83,0.02,0.0,173.18,24301.7859083,317.139180218,0.276320680152,0.0,115.242349846,DEER
41882.2941176,574.837058824,0.0458823529412,0.0,204.872352941,6795.0,69.73,0.0,0.0,9.14,379532.0,1253.62,0.17,0.0,357.48,21287.0,434.37,0.03,-0.0,178.34,88305.8677805,368.638417724,0.0497567612905,0.0,109.215289825,DEER
77687.1428571,531.102857143,0.0357142857143,0.0,235.285714286,6888.0,127.54,0.0,0.0,24.67,418843.0,995.3,0.14,0.0,356.21,23138.0,576.1,0.02,-0.0,218.64,151181.863775,303.252348313,0.0492805380305,0.0,124.3770138,DEER
32931.5,654.575625,0.029375,0.0,163.211875,6778.0,0.0,0.0,-0.0,0.0,61577.0,2303.99,0.15,-0.0,354.79,35127.0,496.16,0.01,0.0,160.74,18224.6555486,604.953808683,0.0395758764906,0.0,117.832999918,DEER
38232.6666667,290.136666667,0.0172222222222,0.0,218.517222222,7141.0,14.36,0.0,-0.0,9.97,387645.0,1279.85,0.07,-0.0,359.63,11869.0,207.795,0.02,-0.0,195.39,88559.538086,276.977585587,0.0170830344307,0.0,112.187073849,DEER
28414.7,400.975,0.04,0.0,178.8295,2908.0,44.16,0.0,-0.0,5.69,225662.0,1555.35,0.28,-0.0,353.18,15071.0,209.79,0.01,-0.0,167.39,49518.7433446,404.7923242,0.0655342417527,0.0,119.843737622,DEER
17589.0,291.5203125,0.2725,-0.003125,180.9353125,77.0,42.49,0.0,-0.1,7.27,49966.0,933.79,8.04,-0.0,359.63,8686.0,221.835,0.02,0.0,180.835,13997.9287731,236.670991347,1.41754899784,0.0176776695297,116.389913347,DEER
27849.2727273,326.522727273,0.0218181818182,0.0,206.577272727,7530.0,42.49,0.0,-0.0,5.23,101897.0,1029.56,0.09,-0.0,359.63,17040.5,256.53,0.01,0.0,179.63,26386.8482161,247.736997856,0.0206181528054,0.0,112.468332101,DEER
6858234.0,312.806666667,0.0233333333333,0.0,265.75,8355.0,129.25,0.0,0.0,179.63,20550791.0,469.28,0.04,0.0,350.84,15556.0,339.89,0.03,-0.0,266.78,11858102.7514,171.625261641,0.0208166599947,0.0,85.6096472367,DEER
12663.7111111,306.987333333,0.0628888888889,0.0,202.994666667,374.0,14.36,0.0,-0.0,0.77,125353.0,1234.99,0.87,-0.0,359.63,7120.0,212.96,0.03,0.0,192.18,19087.9983707,269.365811064,0.156664410042,0.0,116.688072122,DEER
8556.46478873,302.148309859,0.0516901408451,0.0,205.882957746,631.0,0.0,0.0,0.0,0.0,25060.0,2317.52,0.59,0.0,359.63,6751.0,254.49,0.03,0.0,185.11,5149.52523424,321.54402031,0.0798567631181,0.0,106.126011574,DEER
62761.6,292.9825,0.0375,0.0,185.255,951.0,28.71,0.0,0.0,2.84,1067090.0,919.51,0.14,0.0,354.79,6986.0,207.395,0.025,-0.0,166.93,236487.721001,230.016096734,0.0385083722954,0.0,115.905722464,DEER
36001.5,410.602222222,0.0438888888889,0.0,196.925555556,2745.0,163.18,0.0,0.0,13.67,167099.0,687.88,0.19,0.0,356.4,13359.0,457.645,0.025,0.0,188.65,44772.308154,157.269113214,0.0523718479483,0.0,123.607346499,DEER
36665.4,733.236,0.0446666666667,0.0,206.404666667,5932.0,0.0,0.0,-0.0,0.0,120035.0,1919.48,0.24,-0.0,351.04,24929.0,586.28,0.02,0.0,201.29,34497.5864638,620.778994119,0.070190217742,0.0,110.02752025,DEER
41207.2857143,618.565,0.035,0.0,194.005714286,5902.0,88.33,0.0,-0.0,21.93,133152.0,1456.4,0.14,-0.0,354.78,31144.5,571.84,0.015,0.0,176.81,36521.0682893,359.938176118,0.0471902858322,0.0,93.5306332142,DEER
24181.76,300.9276,0.0184,0.0,208.3616,4189.0,14.36,0.0,-0.0,2.39,136205.0,1039.48,0.09,-0.0,359.63,13251.0,254.54,0.01,0.0,192.18,28867.5644428,271.094696052,0.0209523268398,0.0,111.977531142,DEER
24830.625,465.771666667,0.0358333333333,0.0,188.447083333,5996.0,45.51,0.0,-0.0,3.48,127763.0,1367.25,0.14,-0.0,359.63,15797.0,400.47,0.03,0.0,190.1,32833.5332599,355.445031862,0.032958032163,0.0,124.583518886,DEER
31967.6,465.594,0.0295,0.0,189.221,6266.0,85.26,0.0,-0.0,10.97,101100.0,1221.96,0.15,-0.0,349.97,21547.5,333.83,0.01,0.0,185.765,29595.4374691,348.536422553,0.0357586941949,0.0,101.531220757,DEER
17004.7058824,491.707647059,0.0411764705882,0.0,181.535882353,3247.0,0.0,0.0,0.0,0.0,65820.0,1892.04,0.27,0.0,359.63,14226.5,343.48,0.025,-0.0,189.14,13642.1059236,470.193914607,0.0535279426254,0.0,120.516448572,DEER
12834.0,455.919574468,0.0653191489362,0.0,169.878723404,371.0,0.0,0.0,0.0,0.0,36730.0,1791.55,0.83,0.0,359.63,7934.0,342.52,0.03,0.0,171.51,8535.3081221,405.563563211,0.138105993697,0.0,116.255860191,DEER
20120.4666667,464.005,0.0306666666667,0.0,180.427,6818.0,0.0,0.0,0.0,0.0,103020.0,1931.63,0.13,0.0,359.63,14471.5,350.225,0.025,-0.0,181.8,20679.3106064,402.716685334,0.0277840605922,0.0,122.458202022,DEER
13337.7111111,398.174,0.0344444444444,0.0,180.789333333,6687.0,0.0,0.0,-0.0,0.0,45313.0,2110.57,0.2,-0.0,359.63,7945.0,187.76,0.02,0.0,184.44,9575.19884584,448.948402185,0.0379925564214,0.0,120.485859419,DEER
13622.6444444,336.215555556,0.046,0.0,215.742222222,723.0,42.48,0.0,0.0,7.58,220655.0,1627.48,0.41,0.0,359.63,7146.0,169.95,0.02,0.0,179.63,31892.9039216,385.492060769,0.0738056415681,0.0,107.084975707,DEER
